bullet_point,category,category_url,clickthrough_url,close_date,currency,funds_raised_amount,funds_raised_percent,image_url,is_indemand,is_pre_launch,offered_by,open_date,perk_goal_percentage,perks_claimed,price_offered,price_retail,product_stage,project_id,project_type,source_url,tagline,tags,title
"null","Travel & Outdoors","/explore/travel-outdoors","/projects/chakyago-the-all-in-one-convertible-backpack","2018-01-10T23:59:59-08:00","USD","1940","0.258666666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/yrg9oxi1dmar8ipgri1n.jpg","false","false","null","2017-12-11T10:56:09-08:00","null","null","null","null","null","2253997","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","All-in-one backpack that converts into a cushion and blanket, made from recycled plastic bottles.","[""backpacks"",""social innovations"",""yoga""]","ChakyaGo: The All-In-One Convertible Backpack"
"null","Music","/explore/music","/projects/billy-craig-new-album-crowdfunding-campaign","2021-07-14T23:59:59-07:00","USD","1525","0.101666666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/vmprrvucdbuzlegbdv75.jpg","false","false","null","2021-06-14T00:00:00-07:00","null","null","null","null","null","2680914","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Seeking support for the release of the new Billy Craig Black Swan Theory Album.","[""album"",""band"",""drama"",""fantasy"",""guitars""]","Billy Craig New Album Crowdfunding Campaign"
"null","Art","/explore/art","/projects/chromamagic","2016-08-12T23:59:59-07:00","USD","338","0.676","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/qwsml0hl8drf6uppvwma.jpg","false","false","null","2016-08-05T09:54:00-07:00","null","null","null","null","null","1853340","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Bringing the magic of color vision to the colorblind on playa at Burning Man and beyond.","[""other""]"," ChromaMagic"
"null","Productivity","/explore/productivity","/projects/sharegood-the-new-social-platform-for-change","2016-06-30T23:59:59-07:00","USD","541","0.00541","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/cx1t28dfwd7uy8j9jrcq.jpg","false","false","null","2016-05-01T10:39:08-07:00","null","null","null","null","null","1566945","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","World's First Alternative Social Network to Connect with Friends, Share Good & Make a Change.","[""social innovations""]","ShareGood: The New Social Platform for Change!"
"null","Home","/explore/home","/projects/flies-trap-lid","2017-04-01T23:59:59-07:00","USD","396","0.198","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/yfwul0y0akdf0yl8j4xq.jpg","false","false","null","2017-01-31T15:13:54-08:00","null","null","null","null","concept","2009350","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Drink coffee and save lives","[""coffee""]","Flies trap lid"
"null","Camera Gear","/explore/camera-gear","/projects/chicago-photographer-aims-to-expand-creative-reach","2016-09-06T23:59:59-07:00","USD","3362","1.3148","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/esuaugbjvdi07epptpve.jpg","false","false","null","2016-08-02T00:27:27-07:00","null","null","null","null","null","1806081","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Time to upgrade from smartphone to digital camera to meet requests for professional photography.","[""other""]","Chicago Photographer Aims to Expand Creative Reach"
"null","Human Rights","/explore/human-rights","/projects/women-s-rights-in-cambodia","2015-04-02T23:59:59-07:00","USD","401","0.013366666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/d1ir2foyzxw9u7zfzedc.jpg","false","false","null","2015-02-26T22:33:43-08:00","null","null","null","null","null","1129566","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Help us fight for women's rights in Cambodia for six months.","[""other""]","Women's Rights in Cambodia"
"null","Travel & Outdoors","/explore/travel-outdoors","/projects/super-kayak","2021-05-06T23:59:59-07:00","GBP","33199","1.65995","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/smdwi5lyxrbkoskdrcmp.jpg","true","false","null","2021-05-05T23:59:59-07:00","null","null","null","null","null","2670738","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Fast, Stable, Packs in a bag","[""adventure"",""design"",""sports""]","SUPER KAYAK"
"null","Dance & Theater","/explore/dance-theater","/projects/orelia-motion-capture-project","2021-09-16T23:59:59-07:00","EUR","84","0.0168","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/b1xjw674ecb5cs01acnk.jpg","false","false","null","2021-07-18T00:00:00-07:00","null","null","null","null","null","2679786","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Can you help us to make some video clips and lives for ORELiA with a Motion Capture Kit?","[""3d"",""youtube"",""vr""]","ORELiA - Motion Capture Project"
"null","Camera Gear","/explore/camera-gear","/projects/purchase-a-photography-print-by-holly-kerchner","2013-11-05T23:59:59-08:00","USD","623","1.246","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/dsrav01t1qe5kvbjywdg.jpg","false","false","null","2013-09-21T16:08:22-07:00","null","null","null","null","null","530946","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","This is a campaign organizing my efforts to earn money for my new camera through the selling of prints and other goodies.","[""other""]","Purchase a Photography Print by Holly Kerchner"
"null","Energy & Green Tech","/explore/energy-green-tech","/projects/the-u-plug-green-generator","2016-01-05T23:59:59-08:00","USD","23455","0.09382","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/hb9xki5fqcsjzmv2oo9e.jpg","false","false","null","2015-11-06T11:34:17-08:00","null","null","null","null","null","1519327","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","The U-Plug Green generator, is the only clean running generator ready for the market.","[""social innovations""]","The U-Plug Green Generator"
"null","Local Businesses","/explore/local-businesses","/projects/marion-funk-photography-startup","2015-06-26T23:59:59-07:00","USD","186","0.0372","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/bq8nrlvpduho9uxianbg.jpg","false","false","null","2015-05-22T14:15:14-07:00","null","null","null","null","null","1277265","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","We are trying to raise funds to start our photography business!","[""other""]","Marion & Funk Photography Startup"
"null","Local Businesses","/explore/local-businesses","/projects/a-new-era-in-black-media-lets-build-it-together","2015-11-02T23:59:59-08:00","USD","266","0.001069123239","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/mol3eoyjnsghaitfr8l0.jpg","false","false","null","2015-09-03T18:36:53-07:00","null","null","null","null","null","1421856","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A New Era In Black Media","[""other""]","A New Era In Black Media - Lets Build It Together!"
"null","Culture","/explore/culture","/projects/support-freedom-of-creative-expression","2021-09-14T23:59:59-07:00","USD","0","0","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/bnbhmauhctyfbixuxdxh.jpg","false","false","null","2021-07-16T00:00:00-07:00","null","null","null","null","null","2691585","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","PROVOKR is a new voice for the best in Film, Music, Video, Fashion, Art, Photography, Books, and TV.","[""female founders"",""design"",""websites""]","Support Freedom of Creative Expression"
"null","Video Games","/explore/video-games","/projects/neko-girl-trainer","2016-10-16T23:59:59-07:00","USD","30","0.0005","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/xqzn6r6pr4r3izlhapyv.jpg","false","false","null","2016-08-17T10:44:16-07:00","null","null","null","null","null","1861539","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Train, Love, and Sell your Neko Girls and become the ultimate Neko Trainer!","[""apps""]","Neko Girl Trainer "
"null","Art","/explore/art","/projects/gallager-goose","2016-05-29T23:59:59-07:00","USD","85","0.0034","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/paqdcvv4ufzsolcjqypz.jpg","false","false","null","2016-03-30T19:58:12-07:00","null","null","null","null","null","1660023","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A fun and exciting character entertaining children while teaching them about God's love.","[""kids"",""books""]","Gallager Goose"
"null","Human Rights","/explore/human-rights","/projects/christmas-gifts-for-orphans-handicapped-widows-in-india","2012-12-18T23:59:59-08:00","USD","30","0.006","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/vdzilfgvkldtpnv8tynt.jpg","false","false","null","2012-11-14T04:55:03-08:00","null","null","null","null","null","271044","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Christmas  gifts for orphan  children & children rescued from human trafficking,handicapped,widows,","[""other""]","Christmas Gifts for Orphans,handicapped,widows in India"
"null","Home","/explore/home","/projects/tuck-in-nightstand","2018-05-03T23:59:59-07:00","USD","299","0.299","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/omsste0pfffcdpbgjvxj.jpg","false","false","null","2018-04-03T07:04:10-07:00","null","null","null","null","null","2344459","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","The new, revolutionary way to organize your bed/couch area. Made in USA!","[""chargers"",""beds"",""smart phones"",""furniture"",""sleep""]","Tuck-In Nightstand"
"null","Energy & Green Tech","/explore/energy-green-tech","/projects/champ","2017-07-05T23:59:59-07:00","USD","330","0.000066","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/z99smfk7az3fnruqvpkv.jpg","false","false","null","2017-05-06T05:40:00-07:00","null","null","null","null","null","2068529","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","Power and communication from above","[""solar""]","CHAMP"
"null","Environment","/explore/environment","/projects/las-raices-del-mar--2","2016-05-08T23:59:59-07:00","USD","1400","0.175","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/wmxdso6tqphlzshmn6zs.jpg","false","false","null","2016-03-09T10:24:21-08:00","null","null","null","null","null","1397502","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","A Documentary about saving endangered mangrove forests on the Pacific Coast of Mexico","[""other""]","LAS RAÍCES DEL MAR"
"null","Comics","/explore/comics","/projects/hammer-a-post-ragnarok-tale-by-j-crager","2020-08-30T23:59:59-07:00","USD","11844","2.0378","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/hkgf3abr3ma4bq8spirr.jpg","true","false","null","2020-07-01T00:00:00-07:00","null","null","null","null","null","2608681","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","MAD MAX meets NORDIC GODS in a Knock-Down Drag-Out fight to Dominate the 9 Realms","[""indie"",""books""]","HAMMER : A Post Ragnarok Tale by J.Crager"
"null","Energy & Green Tech","/explore/energy-green-tech","/projects/never-overpay-again","2021-08-30T23:59:59-07:00","USD","20","0.000333333333","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/mbne08liwkp0dohczuhp.jpg","false","false","null","2021-07-31T00:00:00-07:00","null","null","null","null","null","2691708","campaign","https://www.indiegogo.com/explore/all?project_type=campaign&project_timing=all&sort=trending","RateCompareIt is a comparison search engine that will change the way people shop for energy.","[""websites"",""wallets"",""social innovations"",""founders of color"",""professional""]","Never Overpay Again!"
